cycSecs,cycMps,cycGrade,cycRoadType
0,4.244444444444443,0.008872505366998,No Charging
1,4.244444444444443,0.008872505366998,No Charging
2,4.244444444444443,0.008872505366998,No Charging
3,4.244444444444443,0.008872505366998,No Charging
4,4.244444444444443,0.008872505366998,No Charging
5,4.244444444444443,0.008872505366998,No Charging
6,4.244444444444443,0.008872505366998,No Charging
7,4.244444444444443,0.008872505366998,No Charging
8,4.244444444444443,0.008872505366998,No Charging
9,4.244444444444443,0.008872505366998,No Charging
10,4.244444444444443,0.008872505366998,No Charging
11,4.244444444444443,0.008872505366998,No Charging
12,4.244444444444443,0.008872505366998,No Charging
13,5.096154691661271,0.006396128754059193,No Charging
14,8.41388888888889,-0.003250296659759,No Charging
15,8.41388888888889,-0.003250296659759,No Charging
16,8.41388888888889,-0.003250296659759,No Charging
17,8.41388888888889,-0.003250296659759,No Charging
18,8.41388888888889,-0.003250296659759,No Charging
19,8.41388888888889,-0.003250296659759,No Charging
20,8.41388888888889,-0.003250296659759,No Charging
21,8.41388888888889,-0.003250296659759,No Charging
22,8.41388888888889,-0.003250296659759,No Charging
23,8.41388888888889,-0.003250296659759,No Charging
24,8.41388888888889,-0.003065923317792063,No Charging
25,8.41388888888889,-0.00302594928835,No Charging
26,8.41388888888889,-0.00302594928835,No Charging
27,8.41388888888889,-0.00302594928835,No Charging
28,8.41388888888889,-0.00302594928835,No Charging
29,8.41388888888889,-0.00302594928835,No Charging
30,8.41388888888889,-0.00302594928835,No Charging
31,8.41388888888889,-0.00302594928835,No Charging
32,8.41388888888889,-0.00302594928835,No Charging
33,8.41388888888889,-0.00302594928835,No Charging
34,8.41388888888889,-0.00302594928835,No Charging
35,8.41388888888889,-0.00302594928835,No Charging
36,8.41388888888889,-0.00302594928835,No Charging
37,8.41388888888889,-0.00302594928835,No Charging
38,8.41388888888889,-0.00302594928835,No Charging
39,8.41388888888889,-0.00302594928835,No Charging
40,8.41388888888889,-0.00302594928835,No Charging
41,8.41388888888889,-0.00302594928835,No Charging
42,8.41388888888889,-0.00302594928835,No Charging
43,8.41388888888889,-0.00302594928835,No Charging
44,8.41388888888889,-0.00302594928835,No Charging
45,8.41388888888889,-0.00302594928835,No Charging
46,8.41388888888889,-0.00302594928835,No Charging
47,8.41388888888889,-0.00302594928835,No Charging
48,8.41388888888889,-0.0148599439086911,No Charging
49,8.41388888888889,-0.024113410496145,No Charging
50,8.41388888888889,-0.024113410496145,No Charging
51,6.605849472295873,-0.021500971331908515,No Charging
52,1.205555555555555,-0.013698077657685,No Charging
53,1.205555555555555,-0.013698077657685,No Charging
54,1.205555555555555,-0.013698077657685,No Charging
55,1.205555555555555,-0.013698077657685,No Charging
56,1.205555555555555,-0.013698077657685,No Charging
57,1.205555555555555,-0.013698077657685,No Charging
58,1.205555555555555,-0.013698077657685,No Charging
59,1.205555555555555,-0.013698077657685,No Charging
60,1.205555555555555,-0.013698077657685,No Charging
61,1.205555555555555,-0.013698077657685,No Charging
62,1.205555555555555,-0.013698077657685,No Charging
63,1.205555555555555,-0.013698077657685,No Charging
64,1.205555555555555,-0.013698077657685,No Charging
65,1.205555555555555,-0.013698077657685,No Charging
66,1.205555555555555,-0.013698077657685,No Charging
67,1.205555555555555,-0.013698077657685,No Charging
68,1.205555555555555,-0.013698077657685,No Charging
69,1.205555555555555,-0.013698077657685,No Charging
70,1.205555555555555,-0.013698077657685,No Charging
71,1.205555555555555,-0.013698077657685,No Charging
72,1.205555555555555,-0.013698077657685,No Charging
73,1.205555555555555,-0.013698077657685,No Charging
74,1.205555555555555,-0.013698077657685,No Charging
75,1.205555555555555,-0.013698077657685,No Charging
76,1.205555555555555,-0.013698077657685,No Charging
77,1.205555555555555,-0.013698077657685,No Charging
78,1.205555555555555,-0.013698077657685,No Charging
79,1.205555555555555,-0.0006344296103457589,No Charging
80,1.205555555555555,0.024888496410407,No Charging
81,1.205555555555555,0.024888496410407,No Charging
82,1.205555555555555,0.024888496410407,No Charging
83,1.205555555555555,0.024888496410407,No Charging
84,1.205555555555555,0.024888496410407,No Charging
85,1.205555555555555,0.024888496410407,No Charging
86,1.205555555555555,0.024888496410407,No Charging
87,1.205555555555555,0.024888496410407,No Charging
88,1.205555555555555,0.024888496410407,No Charging
89,1.205555555555555,0.024888496410407,No Charging
90,1.205555555555555,0.024888496410407,No Charging
91,1.205555555555555,0.024888496410407,No Charging
92,1.205555555555555,0.024888496410407,No Charging
93,1.205555555555555,0.024888496410407,No Charging
94,1.205555555555555,0.024888496410407,No Charging
95,1.205555555555555,0.024888496410407,No Charging
96,1.205555555555555,0.024888496410407,No Charging
97,1.205555555555555,0.024888496410407,No Charging
98,1.205555555555555,0.024888496410407,No Charging
99,1.205555555555555,0.024888496410407,No Charging
100,1.205555555555555,0.024888496410407,No Charging
101,1.4262106659325966,0.021819896735039212,No Charging
102,2.605555555555555,0.005419019641099,No Charging
103,2.605555555555555,0.005419019641099,No Charging
104,2.605555555555555,0.005419019641099,No Charging
105,2.605555555555555,0.005419019641099,No Charging
106,2.605555555555555,0.005419019641099,No Charging
107,2.605555555555555,0.005419019641099,No Charging
108,2.605555555555555,0.005419019641099,No Charging
109,2.605555555555555,0.005419019641099,No Charging
110,2.605555555555555,0.005419019641099,No Charging
111,2.605555555555555,0.005419019641099,No Charging
112,2.605555555555555,0.005419019641099,No Charging
113,2.605555555555555,0.005419019641099,No Charging
114,2.605555555555555,0.005419019641099,No Charging
115,2.605555555555555,0.005419019641099,No Charging
116,2.605555555555555,0.005419019641099,No Charging
117,2.605555555555555,0.005419019641099,No Charging
118,2.605555555555555,0.005419019641099,No Charging
119,2.605555555555555,0.005419019641099,No Charging
120,2.605555555555555,0.005419019641099,No Charging
121,2.605555555555555,0.005419019641099,No Charging
122,2.605555555555555,0.005419019641099,No Charging
123,2.605555555555555,0.005419019641099,No Charging
124,2.605555555555555,0.005419019641099,No Charging
125,2.605555555555555,0.005419019641099,No Charging
126,2.605555555555555,0.005419019641099,No Charging
127,2.605555555555555,0.005419019641099,No Charging
128,2.605555555555555,0.005419019641099,No Charging
129,2.605555555555555,0.005419019641099,No Charging
130,2.605555555555555,0.005419019641099,No Charging
131,2.605555555555555,0.005419019641099,No Charging
132,2.605555555555555,0.005419019641099,No Charging
133,2.605555555555555,0.005419019641099,No Charging
134,2.605555555555555,0.005419019641099,No Charging
135,2.605555555555555,0.005419019641099,No Charging
136,2.605555555555555,0.005419019641099,No Charging
137,2.605555555555555,0.005419019641099,No Charging
138,2.605555555555555,0.005419019641099,No Charging
139,2.605555555555555,0.005419019641099,No Charging
140,2.605555555555555,0.005419019641099,No Charging
141,2.605555555555555,0.005419019641099,No Charging
142,2.605555555555555,0.005419019641099,No Charging
143,2.605555555555555,0.005419019641099,No Charging
144,2.605555555555555,0.005419019641099,No Charging
145,2.605555555555555,0.005419019641099,No Charging
146,2.605555555555555,0.005419019641099,No Charging
147,2.605555555555555,0.005419019641099,No Charging
148,2.605555555555555,0.005419019641099,No Charging
149,2.605555555555555,0.005419019641099,No Charging
150,2.605555555555555,0.005419019641099,No Charging
151,2.605555555555555,0.005419019641099,No Charging
152,2.605555555555555,0.005419019641099,No Charging
153,2.605555555555555,0.005419019641099,No Charging
154,2.605555555555555,0.005419019641099,No Charging
155,2.605555555555555,0.005419019641099,No Charging
156,2.605555555555555,0.005419019641099,No Charging
157,2.605555555555555,0.005419019641099,No Charging
158,2.605555555555555,0.005419019641099,No Charging
159,2.605555555555555,0.005419019641099,No Charging
