cycSecs,cycMps,cycGrade,cycRoadType
0,3.594444444444441,0.008872505366998,No Charging
1,3.594444444444441,0.008872505366998,No Charging
2,3.594444444444441,0.008872505366998,No Charging
3,3.594444444444441,0.008872505366998,No Charging
4,3.594444444444441,0.008872505366998,No Charging
5,3.594444444444441,0.008872505366998,No Charging
6,3.594444444444441,0.008872505366998,No Charging
7,3.594444444444441,0.008872505366998,No Charging
8,3.594444444444441,0.008872505366998,No Charging
9,3.594444444444441,0.008872505366998,No Charging
10,3.594444444444441,0.008872505366998,No Charging
11,3.594444444444441,0.008872505366998,No Charging
12,3.594444444444441,0.008872505366998,No Charging
13,3.594444444444441,0.008872505366998,No Charging
14,3.594444444444441,0.008872505366998,No Charging
15,3.594444444444441,0.008872505366998,No Charging
16,2.1872110564858933,0.0002710204421253722,No Charging
17,1.611111111111113,-0.003250296659759,No Charging
18,1.611111111111113,-0.003250296659759,No Charging
19,1.611111111111113,-0.003250296659759,No Charging
20,1.611111111111113,-0.003250296659759,No Charging
21,1.611111111111113,-0.003250296659759,No Charging
22,1.611111111111113,-0.003250296659759,No Charging
23,1.611111111111113,-0.003250296659759,No Charging
24,1.611111111111113,-0.003250296659759,No Charging
25,1.611111111111113,-0.003250296659759,No Charging
26,1.611111111111113,-0.003250296659759,No Charging
27,1.611111111111113,-0.003250296659759,No Charging
28,1.611111111111113,-0.003250296659759,No Charging
29,1.611111111111113,-0.003250296659759,No Charging
30,1.611111111111113,-0.003250296659759,No Charging
31,1.611111111111113,-0.003250296659759,No Charging
32,1.611111111111113,-0.003250296659759,No Charging
33,1.611111111111113,-0.003250296659759,No Charging
34,1.611111111111113,-0.003250296659759,No Charging
35,1.611111111111113,-0.003250296659759,No Charging
36,1.611111111111113,-0.003250296659759,No Charging
37,1.611111111111113,-0.003250296659759,No Charging
38,1.611111111111113,-0.003250296659759,No Charging
39,1.611111111111113,-0.003250296659759,No Charging
40,1.611111111111113,-0.003250296659759,No Charging
41,1.611111111111113,-0.003250296659759,No Charging
42,1.611111111111113,-0.003250296659759,No Charging
43,1.611111111111113,-0.003250296659759,No Charging
44,1.611111111111113,-0.003250296659759,No Charging
45,1.611111111111113,-0.003250296659759,No Charging
46,1.611111111111113,-0.003250296659759,No Charging
47,1.611111111111113,-0.003250296659759,No Charging
48,1.611111111111113,-0.003250296659759,No Charging
49,1.611111111111113,-0.003250296659759,No Charging
50,1.611111111111113,-0.003250296659759,No Charging
51,1.611111111111113,-0.003250296659759,No Charging
52,1.611111111111113,-0.003250296659759,No Charging
53,1.611111111111113,-0.003250296659759,No Charging
54,1.611111111111113,-0.003250296659759,No Charging
55,1.611111111111113,-0.003250296659759,No Charging
56,1.611111111111113,-0.003250296659759,No Charging
57,1.611111111111113,-0.003250296659759,No Charging
58,1.611111111111113,-0.003250296659759,No Charging
59,1.611111111111113,-0.003250296659759,No Charging
60,1.611111111111113,-0.003250296659759,No Charging
61,1.611111111111113,-0.003250296659759,No Charging
62,1.611111111111113,-0.003250296659759,No Charging
63,1.611111111111113,-0.003250296659759,No Charging
64,1.611111111111113,-0.003250296659759,No Charging
65,1.611111111111113,-0.003250296659759,No Charging
66,1.611111111111113,-0.003250296659759,No Charging
67,1.611111111111113,-0.003250296659759,No Charging
68,1.611111111111113,-0.003250296659759,No Charging
69,1.611111111111113,-0.003250296659759,No Charging
70,2.8556675040782906,-0.003140801383158038,No Charging
71,4.161111111111109,-0.00302594928835,No Charging
72,4.161111111111109,-0.00302594928835,No Charging
73,4.161111111111109,-0.00302594928835,No Charging
74,4.161111111111109,-0.00302594928835,No Charging
75,4.161111111111109,-0.00302594928835,No Charging
76,4.161111111111109,-0.00302594928835,No Charging
77,4.161111111111109,-0.00302594928835,No Charging
78,4.161111111111109,-0.00302594928835,No Charging
79,4.161111111111109,-0.00302594928835,No Charging
80,4.161111111111109,-0.00302594928835,No Charging
81,4.161111111111109,-0.00302594928835,No Charging
82,4.161111111111109,-0.00302594928835,No Charging
83,4.161111111111109,-0.00302594928835,No Charging
84,4.161111111111109,-0.00302594928835,No Charging
85,4.161111111111109,-0.00302594928835,No Charging
86,4.161111111111109,-0.00302594928835,No Charging
87,4.161111111111109,-0.00302594928835,No Charging
88,4.161111111111109,-0.00302594928835,No Charging
89,4.161111111111109,-0.00302594928835,No Charging
90,4.161111111111109,-0.00302594928835,No Charging
91,4.161111111111109,-0.00302594928835,No Charging
92,4.161111111111109,-0.00302594928835,No Charging
93,4.161111111111109,-0.00302594928835,No Charging
94,4.161111111111109,-0.00302594928835,No Charging
95,4.161111111111109,-0.00302594928835,No Charging
96,4.161111111111109,-0.00302594928835,No Charging
97,4.161111111111109,-0.00302594928835,No Charging
98,4.161111111111109,-0.00302594928835,No Charging
99,4.161111111111109,-0.00302594928835,No Charging
100,4.161111111111109,-0.00302594928835,No Charging
101,4.161111111111109,-0.00302594928835,No Charging
102,4.161111111111109,-0.00302594928835,No Charging
103,4.161111111111109,-0.00302594928835,No Charging
104,4.161111111111109,-0.00302594928835,No Charging
105,4.161111111111109,-0.00302594928835,No Charging
106,4.161111111111109,-0.00302594928835,No Charging
107,4.161111111111109,-0.00302594928835,No Charging
108,4.161111111111109,-0.00302594928835,No Charging
109,4.161111111111109,-0.00302594928835,No Charging
110,4.161111111111109,-0.00302594928835,No Charging
111,4.161111111111109,-0.00302594928835,No Charging
112,4.161111111111109,-0.00302594928835,No Charging
113,4.161111111111109,-0.00302594928835,No Charging
114,4.161111111111109,-0.00302594928835,No Charging
115,4.161111111111109,-0.00302594928835,No Charging
116,4.161111111111109,-0.00302594928835,No Charging
117,4.161111111111109,-0.00302594928835,No Charging
118,4.161111111111109,-0.00302594928835,No Charging
119,4.161111111111109,-0.012143023568822188,No Charging
120,4.161111111111109,-0.024113410496145,No Charging
121,4.161111111111109,-0.024113410496145,No Charging
122,4.161111111111109,-0.024113410496145,No Charging
123,4.161111111111109,-0.024113410496145,No Charging
124,4.161111111111109,-0.024113410496145,No Charging
125,4.161111111111109,-0.024113410496145,No Charging
126,3.3044236961283366,-0.01641959865517835,No Charging
127,3.001388888888888,-0.013698077657685,No Charging
128,3.001388888888888,-0.013698077657685,No Charging
129,3.001388888888888,-0.013698077657685,No Charging
130,3.001388888888888,-0.013698077657685,No Charging
131,3.001388888888888,-0.013698077657685,No Charging
132,3.001388888888888,-0.013698077657685,No Charging
133,3.001388888888888,-0.013698077657685,No Charging
134,3.001388888888888,-0.013698077657685,No Charging
135,3.001388888888888,-0.013698077657685,No Charging
136,3.001388888888888,-0.013698077657685,No Charging
137,3.001388888888888,0.006648344338606784,No Charging
138,3.001388888888888,0.024888496410407,No Charging
139,3.001388888888888,0.024888496410407,No Charging
140,3.001388888888888,0.024888496410407,No Charging
141,3.001388888888888,0.024888496410407,No Charging
142,3.001388888888888,0.024888496410407,No Charging
143,3.001388888888888,0.024888496410407,No Charging
144,3.001388888888888,0.024888496410407,No Charging
145,3.001388888888888,0.024888496410407,No Charging
146,3.3730257367492773,0.012857055341708638,No Charging
147,3.602777777777781,0.005419019641099,No Charging
148,3.602777777777781,0.005419019641099,No Charging
149,3.602777777777781,0.005419019641099,No Charging
150,3.602777777777781,0.005419019641099,No Charging
151,3.602777777777781,0.005419019641099,No Charging
152,3.602777777777781,0.005419019641099,No Charging
153,3.602777777777781,0.005419019641099,No Charging
154,3.602777777777781,0.005419019641099,No Charging
155,3.602777777777781,0.005419019641099,No Charging
156,3.602777777777781,0.005419019641099,No Charging
157,3.602777777777781,0.005419019641099,No Charging
158,3.602777777777781,0.005419019641099,No Charging
159,3.602777777777781,0.005419019641099,No Charging
160,3.602777777777781,0.005419019641099,No Charging
161,3.602777777777781,0.005419019641099,No Charging
162,3.602777777777781,0.005419019641099,No Charging
163,3.602777777777781,0.005419019641099,No Charging
164,3.602777777777781,0.005419019641099,No Charging
165,3.602777777777781,0.005419019641099,No Charging
166,3.602777777777781,0.005419019641099,No Charging
167,3.602777777777781,0.005419019641099,No Charging
168,3.602777777777781,0.005419019641099,No Charging
169,3.602777777777781,0.005419019641099,No Charging
170,3.602777777777781,0.005419019641099,No Charging
171,3.602777777777781,0.005419019641099,No Charging
172,3.602777777777781,0.005419019641099,No Charging
173,3.602777777777781,0.005419019641099,No Charging
174,3.602777777777781,0.005419019641099,No Charging
175,3.602777777777781,0.005419019641099,No Charging
176,3.602777777777781,0.005419019641099,No Charging
177,3.602777777777781,0.005419019641099,No Charging
178,3.602777777777781,0.005419019641099,No Charging
179,3.602777777777781,0.005419019641099,No Charging
180,3.602777777777781,0.005419019641099,No Charging
181,3.602777777777781,0.005419019641099,No Charging
182,3.602777777777781,0.005419019641099,No Charging
183,3.602777777777781,0.005419019641099,No Charging
184,3.602777777777781,0.005419019641099,No Charging
185,3.602777777777781,0.005419019641099,No Charging
186,3.602777777777781,0.005419019641099,No Charging
187,3.602777777777781,0.005419019641099,No Charging
188,3.602777777777781,0.005419019641099,No Charging
189,3.602777777777781,0.005419019641099,No Charging
190,3.602777777777781,0.005419019641099,No Charging
191,3.602777777777781,0.005419019641099,No Charging
192,3.602777777777781,0.005419019641099,No Charging
193,3.602777777777781,0.005419019641099,No Charging
194,3.602777777777781,0.005419019641099,No Charging
195,3.602777777777781,0.005419019641099,No Charging
196,3.602777777777781,0.005419019641099,No Charging
197,3.602777777777781,0.005419019641099,No Charging
198,3.602777777777781,0.005419019641099,No Charging
199,3.602777777777781,0.005419019641099,No Charging
200,3.602777777777781,0.005419019641099,No Charging
201,3.602777777777781,0.005419019641099,No Charging
202,3.602777777777781,0.005419019641099,No Charging
203,3.602777777777781,0.005419019641099,No Charging
204,3.602777777777781,0.005419019641099,No Charging
205,3.602777777777781,0.005419019641099,No Charging
206,3.602777777777781,0.005419019641099,No Charging
207,3.602777777777781,0.005419019641099,No Charging
208,3.602777777777781,0.005419019641099,No Charging
209,3.602777777777781,0.005419019641099,No Charging
210,3.602777777777781,0.005419019641099,No Charging
211,3.602777777777781,0.005419019641099,No Charging
212,3.602777777777781,0.005419019641099,No Charging
213,3.602777777777781,0.005419019641099,No Charging
214,3.602777777777781,0.005419019641099,No Charging
215,3.602777777777781,0.005419019641099,No Charging
216,3.602777777777781,0.005419019641099,No Charging
217,3.602777777777781,0.005419019641099,No Charging
218,3.602777777777781,0.005419019641099,No Charging
219,3.602777777777781,0.005419019641099,No Charging
220,3.602777777777781,0.005419019641099,No Charging
221,3.602777777777781,0.005419019641099,No Charging
222,3.602777777777781,0.005419019641099,No Charging
223,3.602777777777781,0.005419019641099,No Charging
224,3.602777777777781,0.005419019641099,No Charging
225,3.602777777777781,0.005419019641099,No Charging
226,3.602777777777781,0.005419019641099,No Charging
227,3.602777777777781,0.0016886519032813707,No Charging
228,3.602777777777781,-0.003392648354484,No Charging
229,3.602777777777781,-0.003392648354484,No Charging
230,3.602777777777781,-0.003392648354484,No Charging
231,3.602777777777781,-0.003392648354484,No Charging
232,3.602777777777781,-0.003392648354484,No Charging
233,3.602777777777781,-0.003392648354484,No Charging
234,3.602777777777781,-0.003392648354484,No Charging
235,3.602777777777781,-0.003392648354484,No Charging
236,3.602777777777781,-0.003392648354484,No Charging
237,3.602777777777781,-0.003392648354484,No Charging
238,3.602777777777781,-0.003392648354484,No Charging
239,3.602777777777781,-0.003392648354484,No Charging
240,3.602777777777781,-0.003392648354484,No Charging
241,3.602777777777781,-0.003392648354484,No Charging
242,3.602777777777781,-0.003392648354484,No Charging
243,3.602777777777781,-0.003392648354484,No Charging
244,3.602777777777781,-0.003392648354484,No Charging
245,3.602777777777781,-0.003392648354484,No Charging
246,3.602777777777781,-0.003392648354484,No Charging
247,3.602777777777781,-0.003392648354484,No Charging
248,3.602777777777781,-0.003392648354484,No Charging
249,3.602777777777781,-0.003392648354484,No Charging
250,3.602777777777781,-0.003392648354484,No Charging
251,3.602777777777781,-0.003392648354484,No Charging
252,3.602777777777781,-0.003392648354484,No Charging
253,3.602777777777781,-0.003392648354484,No Charging
254,3.602777777777781,-0.003392648354484,No Charging
255,3.602777777777781,-0.003392648354484,No Charging
256,3.602777777777781,-0.003392648354484,No Charging
257,3.602777777777781,-0.003392648354484,No Charging
258,3.602777777777781,-0.003392648354484,No Charging
259,3.602777777777781,-0.003392648354484,No Charging
260,3.602777777777781,-0.003392648354484,No Charging
261,3.602777777777781,-0.003392648354484,No Charging
262,3.602777777777781,-0.003392648354484,No Charging
263,3.602777777777781,-0.003392648354484,No Charging
264,3.602777777777781,-0.003392648354484,No Charging
265,3.602777777777781,-0.003392648354484,No Charging
266,3.602777777777781,-0.003392648354484,No Charging
267,3.602777777777781,-0.003392648354484,No Charging
268,3.602777777777781,-0.003392648354484,No Charging
269,3.602777777777781,-0.003392648354484,No Charging
270,3.602777777777781,-0.003392648354484,No Charging
271,3.602777777777781,-0.003392648354484,No Charging
272,3.602777777777781,-0.003392648354484,No Charging
273,3.602777777777781,-0.003392648354484,No Charging
274,3.602777777777781,-0.003392648354484,No Charging
275,3.602777777777781,-0.003392648354484,No Charging
276,3.602777777777781,-0.003392648354484,No Charging
277,3.602777777777781,-0.003392648354484,No Charging
278,3.602777777777781,-0.003392648354484,No Charging
279,3.602777777777781,-0.003392648354484,No Charging
280,3.602777777777781,-0.003392648354484,No Charging
281,3.602777777777781,-0.003392648354484,No Charging
282,3.602777777777781,-0.003392648354484,No Charging
283,3.602777777777781,-0.003392648354484,No Charging
284,3.602777777777781,-0.003392648354484,No Charging
285,3.602777777777781,-0.003392648354484,No Charging
286,3.602777777777781,-0.003392648354484,No Charging
287,3.602777777777781,-0.003392648354484,No Charging
288,3.602777777777781,-0.003392648354484,No Charging
289,3.602777777777781,-0.003392648354484,No Charging
290,3.602777777777781,-0.003392648354484,No Charging
291,3.602777777777781,-0.003392648354484,No Charging
292,3.602777777777781,-0.003392648354484,No Charging
293,3.602777777777781,-0.003392648354484,No Charging
294,3.602777777777781,-0.003392648354484,No Charging
295,3.602777777777781,-0.003392648354484,No Charging
296,3.602777777777781,-0.003392648354484,No Charging
297,3.602777777777781,-0.003392648354484,No Charging
298,3.602777777777781,-0.003392648354484,No Charging
299,3.602777777777781,-0.003392648354484,No Charging
300,3.602777777777781,-0.003392648354484,No Charging
301,3.602777777777781,-0.003392648354484,No Charging
302,3.602777777777781,-0.003392648354484,No Charging
303,3.602777777777781,-0.003392648354484,No Charging
304,3.602777777777781,-0.003392648354484,No Charging
305,3.602777777777781,-0.003392648354484,No Charging
306,3.602777777777781,-0.003392648354484,No Charging
307,3.602777777777781,-0.003392648354484,No Charging
308,3.602777777777781,-0.003392648354484,No Charging
309,3.602777777777781,-0.003392648354484,No Charging
310,3.602777777777781,-0.003392648354484,No Charging
311,3.602777777777781,-0.003392648354484,No Charging
312,3.602777777777781,-0.003392648354484,No Charging
313,3.602777777777781,-0.003392648354484,No Charging
314,3.602777777777781,-0.003392648354484,No Charging
315,3.602777777777781,-0.003392648354484,No Charging
316,3.602777777777781,-0.003392648354484,No Charging
317,3.602777777777781,-0.003392648354484,No Charging
318,3.602777777777781,-0.003392648354484,No Charging
319,3.602777777777781,-0.003392648354484,No Charging
320,3.602777777777781,-0.003392648354484,No Charging
321,3.602777777777781,-0.003392648354484,No Charging
322,3.602777777777781,-0.003392648354484,No Charging
323,3.602777777777781,-0.003392648354484,No Charging
324,3.602777777777781,-0.003392648354484,No Charging
325,3.602777777777781,-0.003392648354484,No Charging
326,3.602777777777781,-0.003392648354484,No Charging
327,3.602777777777781,-0.003392648354484,No Charging
328,3.602777777777781,-0.003392648354484,No Charging
329,3.602777777777781,-0.003392648354484,No Charging
330,3.602777777777781,-0.003392648354484,No Charging
331,3.602777777777781,-0.003392648354484,No Charging
332,3.602777777777781,-0.003392648354484,No Charging
333,3.602777777777781,-0.003392648354484,No Charging
334,3.602777777777781,-0.003392648354484,No Charging
335,3.602777777777781,-0.003392648354484,No Charging
336,3.602777777777781,-0.003392648354484,No Charging
337,3.602777777777781,-0.003392648354484,No Charging
338,3.602777777777781,-0.003392648354484,No Charging
339,3.602777777777781,-0.003392648354484,No Charging
340,3.602777777777781,-0.003392648354484,No Charging
341,3.602777777777781,-0.003392648354484,No Charging
342,3.602777777777781,-0.003392648354484,No Charging
343,3.602777777777781,-0.003392648354484,No Charging
344,3.602777777777781,-0.003392648354484,No Charging
345,3.602777777777781,-0.003392648354484,No Charging
346,3.602777777777781,-0.003392648354484,No Charging
347,3.602777777777781,-0.003392648354484,No Charging
348,3.602777777777781,-0.003392648354484,No Charging
349,3.602777777777781,-0.003392648354484,No Charging
350,3.602777777777781,-0.003392648354484,No Charging
351,3.602777777777781,-0.003392648354484,No Charging
352,3.602777777777781,-0.003392648354484,No Charging
353,3.602777777777781,-0.003392648354484,No Charging
354,3.602777777777781,-0.003392648354484,No Charging
355,3.602777777777781,-0.003392648354484,No Charging
356,3.602777777777781,-0.003392648354484,No Charging
357,3.602777777777781,-0.003392648354484,No Charging
358,3.602777777777781,-0.003392648354484,No Charging
359,3.6033144271866617,-0.0032176286963752896,No Charging
360,3.636111111111113,0.007478487450532,No Charging
361,3.636111111111113,0.007478487450532,No Charging
362,3.636111111111113,0.007478487450532,No Charging
363,3.636111111111113,0.007478487450532,No Charging
364,3.636111111111113,0.007478487450532,No Charging
365,3.636111111111113,0.007478487450532,No Charging
366,3.636111111111113,0.007478487450532,No Charging
367,3.636111111111113,0.007478487450532,No Charging
368,3.636111111111113,0.007478487450532,No Charging
369,3.636111111111113,0.007478487450532,No Charging
370,3.636111111111113,0.007478487450532,No Charging
371,3.636111111111113,0.007478487450532,No Charging
372,3.636111111111113,0.007478487450532,No Charging
373,3.636111111111113,0.007478487450532,No Charging
374,5.825183152779662,0.0053928624449324876,No Charging
375,12.5,-0.000966528502178,No Charging
376,12.5,-0.000966528502178,No Charging
377,12.5,-0.000966528502178,No Charging
378,12.5,-0.000966528502178,No Charging
379,12.5,-0.000966528502178,No Charging
380,12.5,-0.000966528502178,No Charging
381,12.5,-0.000966528502178,No Charging
382,12.5,-0.000966528502178,No Charging
383,12.5,-0.000966528502178,No Charging
384,12.5,-0.000966528502178,No Charging
385,12.5,0.002005432324157772,No Charging
386,12.5,0.002658573009497,No Charging
387,12.5,0.002658573009497,No Charging
388,12.5,0.002658573009497,No Charging
389,12.5,0.002658573009497,No Charging
390,12.5,0.002658573009497,No Charging
391,12.5,0.002658573009497,No Charging
392,12.5,0.002658573009497,No Charging
393,12.5,0.002658573009497,No Charging
394,12.5,0.002658573009497,No Charging
395,12.5,0.002658573009497,No Charging
396,12.5,0.002658573009497,No Charging
397,12.5,0.002658573009497,No Charging
398,12.5,0.002658573009497,No Charging
399,12.5,0.002658573009497,No Charging
400,12.5,0.002658573009497,No Charging
401,12.5,0.002658573009497,No Charging
402,12.5,0.002658573009497,No Charging
403,12.5,0.002658573009497,No Charging
404,12.5,0.002658573009497,No Charging
405,12.5,0.002658573009497,No Charging
406,12.5,0.002658573009497,No Charging
407,12.5,0.002658573009497,No Charging
408,12.5,0.002658573009497,No Charging
409,12.5,0.002658573009497,No Charging
410,12.5,0.002658573009497,No Charging
411,12.5,0.002658573009497,No Charging
412,12.5,0.002658573009497,No Charging
413,12.5,0.002658573009497,No Charging
414,12.5,0.002658573009497,No Charging
415,12.5,0.002658573009497,No Charging
416,12.5,0.001711048989657437,No Charging
417,12.5,-0.000321377810812,No Charging
418,12.5,-0.000321377810812,No Charging
419,12.5,-0.000321377810812,No Charging
420,12.5,-0.000321377810812,No Charging
421,12.5,-0.000321377810812,No Charging
422,12.5,-0.000321377810812,No Charging
423,12.5,-0.000321377810812,No Charging
424,12.5,-0.000321377810812,No Charging
425,12.5,-0.000321377810812,No Charging
426,12.5,-0.000321377810812,No Charging
427,12.5,-0.000321377810812,No Charging
428,12.5,-0.000321377810812,No Charging
429,12.5,-0.000321377810812,No Charging
430,12.5,-0.000321377810812,No Charging
431,12.5,-0.000321377810812,No Charging
432,12.5,-0.003135516284962377,No Charging
