cycSecs,cycMps,cycGrade,cycRoadType
0,3.900000000000004,0.008872505366998,No Charging
1,3.900000000000004,0.008872505366998,No Charging
2,3.900000000000004,0.008872505366998,No Charging
3,3.900000000000004,0.008872505366998,No Charging
4,3.900000000000004,0.008872505366998,No Charging
5,3.900000000000004,0.008872505366998,No Charging
6,3.900000000000004,0.008872505366998,No Charging
7,3.900000000000004,0.008872505366998,No Charging
8,3.900000000000004,0.008872505366998,No Charging
9,3.900000000000004,0.008872505366998,No Charging
10,3.900000000000004,0.008872505366998,No Charging
11,3.900000000000004,0.008872505366998,No Charging
12,3.900000000000004,0.008872505366998,No Charging
13,3.900000000000004,0.008872505366998,No Charging
14,3.900000000000004,0.008872505366998,No Charging
15,2.5307661696115398,-0.003078739103980983,No Charging
16,2.511111111111111,-0.003250296659759,No Charging
17,2.511111111111111,-0.003250296659759,No Charging
18,2.511111111111111,-0.003250296659759,No Charging
19,2.511111111111111,-0.003250296659759,No Charging
20,2.511111111111111,-0.003250296659759,No Charging
21,2.511111111111111,-0.003250296659759,No Charging
22,2.511111111111111,-0.003250296659759,No Charging
23,2.511111111111111,-0.003250296659759,No Charging
24,2.511111111111111,-0.003250296659759,No Charging
25,2.511111111111111,-0.003250296659759,No Charging
26,2.511111111111111,-0.003250296659759,No Charging
27,2.511111111111111,-0.003250296659759,No Charging
28,2.511111111111111,-0.003250296659759,No Charging
29,2.511111111111111,-0.003250296659759,No Charging
30,2.511111111111111,-0.003250296659759,No Charging
31,2.511111111111111,-0.003250296659759,No Charging
32,2.511111111111111,-0.003250296659759,No Charging
33,2.511111111111111,-0.003250296659759,No Charging
34,2.511111111111111,-0.003250296659759,No Charging
35,2.511111111111111,-0.003250296659759,No Charging
36,2.511111111111111,-0.003250296659759,No Charging
37,2.511111111111111,-0.003250296659759,No Charging
38,2.511111111111111,-0.003250296659759,No Charging
39,2.511111111111111,-0.003250296659759,No Charging
40,2.511111111111111,-0.003250296659759,No Charging
41,2.511111111111111,-0.003250296659759,No Charging
42,2.511111111111111,-0.003250296659759,No Charging
43,2.511111111111111,-0.003250296659759,No Charging
44,2.511111111111111,-0.003250296659759,No Charging
45,2.511111111111111,-0.003250296659759,No Charging
