Time (seconds),Speed,Grade,Road Type
0,2.119444444444443,-0.049469106355027,No Charging
1,2.119444444444443,-0.049469106355027,No Charging
2,2.119444444444443,-0.049469106355027,No Charging
3,2.119444444444443,-0.049469106355027,No Charging
4,2.119444444444443,-0.049469106355027,No Charging
5,2.119444444444443,-0.049469106355027,No Charging
6,2.119444444444443,-0.049469106355027,No Charging
7,2.119444444444443,-0.049469106355027,No Charging
8,2.119444444444443,-0.049469106355027,No Charging
9,2.119444444444443,-0.049469106355027,No Charging
10,2.119444444444443,-0.049469106355027,No Charging
11,2.119444444444443,-0.049469106355027,No Charging
12,2.119444444444443,-0.049469106355027,No Charging
13,2.119444444444443,-0.049469106355027,No Charging
14,2.119444444444443,-0.049469106355027,No Charging
15,2.119444444444443,-0.049469106355027,No Charging
16,2.119444444444443,-0.049469106355027,No Charging
17,2.119444444444443,-0.049469106355027,No Charging
18,2.119444444444443,-0.049469106355027,No Charging
19,2.119444444444443,-0.049469106355027,No Charging
20,2.119444444444443,-0.049469106355027,No Charging
21,2.119444444444443,-0.049469106355027,No Charging
22,2.119444444444443,-0.049469106355027,No Charging
23,2.093201898880647,-0.047053620087265165,No Charging
24,1.888888888888887,-0.028247697896507,No Charging
25,1.888888888888887,-0.028247697896507,No Charging
26,1.888888888888887,-0.028247697896507,No Charging
27,1.888888888888887,-0.028247697896507,No Charging
28,1.888888888888887,-0.028247697896507,No Charging
29,1.888888888888887,-0.028247697896507,No Charging
30,1.888888888888887,-0.028247697896507,No Charging
31,1.888888888888887,-0.028247697896507,No Charging
32,1.888888888888887,-0.028247697896507,No Charging
33,1.888888888888887,-0.028247697896507,No Charging
34,1.888888888888887,-0.028247697896507,No Charging
35,1.888888888888887,-0.028247697896507,No Charging
36,1.888888888888887,-0.028247697896507,No Charging
37,1.888888888888887,-0.028247697896507,No Charging
38,1.888888888888887,-0.028247697896507,No Charging
39,1.888888888888887,-0.028247697896507,No Charging
40,1.888888888888887,-0.028247697896507,No Charging
41,1.888888888888887,-0.028247697896507,No Charging
42,1.888888888888887,-0.028247697896507,No Charging
43,1.888888888888887,-0.028247697896507,No Charging
44,1.888888888888887,-0.028247697896507,No Charging
45,1.888888888888887,-0.028247697896507,No Charging
46,1.888888888888887,-0.028247697896507,No Charging
47,1.888888888888887,-0.028247697896507,No Charging
48,1.888888888888887,-0.028247697896507,No Charging
49,1.888888888888887,-0.028247697896507,No Charging
50,1.888888888888887,-0.028247697896507,No Charging
51,1.888888888888887,-0.028247697896507,No Charging
52,1.888888888888887,-0.028247697896507,No Charging
53,1.888888888888887,-0.028247697896507,No Charging
54,1.888888888888887,-0.028247697896507,No Charging
55,1.888888888888887,-0.028247697896507,No Charging
56,1.888888888888887,-0.028247697896507,No Charging
57,1.888888888888887,-0.028247697896507,No Charging
58,1.888888888888887,-0.028247697896507,No Charging
59,1.888888888888887,-0.028247697896507,No Charging
60,1.888888888888887,-0.028247697896507,No Charging
61,1.888888888888887,-0.028247697896507,No Charging
62,1.888888888888887,-0.028247697896507,No Charging
63,1.888888888888887,-0.028247697896507,No Charging
64,1.888888888888887,-0.028247697896507,No Charging
65,1.888888888888887,-0.028247697896507,No Charging
66,1.888888888888887,-0.028247697896507,No Charging
67,1.888888888888887,-0.028247697896507,No Charging
68,1.594710741188785,-0.025731796770543457,No Charging
69,1.424999999999999,-0.024280378817908,No Charging
70,1.424999999999999,-0.024280378817908,No Charging
71,1.424999999999999,-0.024280378817908,No Charging
72,1.424999999999999,-0.024280378817908,No Charging
73,1.424999999999999,-0.024280378817908,No Charging
74,1.424999999999999,-0.024280378817908,No Charging
75,1.424999999999999,-0.024280378817908,No Charging
76,1.424999999999999,-0.024280378817908,No Charging
77,1.424999999999999,-0.024280378817908,No Charging
78,1.424999999999999,-0.024280378817908,No Charging
79,1.424999999999999,-0.024280378817908,No Charging
80,1.424999999999999,-0.024280378817908,No Charging
81,1.424999999999999,-0.024280378817908,No Charging
82,1.424999999999999,-0.024280378817908,No Charging
83,1.424999999999999,-0.024280378817908,No Charging
84,1.424999999999999,-0.024280378817908,No Charging
85,1.424999999999999,-0.024280378817908,No Charging
86,1.424999999999999,-0.024280378817908,No Charging
87,1.424999999999999,-0.024280378817908,No Charging
88,1.424999999999999,-0.024280378817908,No Charging
89,1.424999999999999,-0.024280378817908,No Charging
90,1.424999999999999,-0.024280378817908,No Charging
91,1.424999999999999,-0.024280378817908,No Charging
92,1.424999999999999,-0.024280378817908,No Charging
93,1.424999999999999,-0.024280378817908,No Charging
94,1.424999999999999,-0.024280378817908,No Charging
95,1.424999999999999,-0.024280378817908,No Charging
96,1.424999999999999,-0.024280378817908,No Charging
97,1.424999999999999,-0.024280378817908,No Charging
98,1.424999999999999,-0.024280378817908,No Charging
99,1.424999999999999,-0.024280378817908,No Charging
100,1.424999999999999,-0.024280378817908,No Charging
101,1.424999999999999,-0.024280378817908,No Charging
102,1.424999999999999,-0.024280378817908,No Charging
103,1.424999999999999,-0.024280378817908,No Charging
104,1.424999999999999,-0.024280378817908,No Charging
105,1.424999999999999,-0.024280378817908,No Charging
106,1.424999999999999,-0.024280378817908,No Charging
107,1.424999999999999,-0.024280378817908,No Charging
108,1.424999999999999,-0.024280378817908,No Charging
109,1.424999999999999,-0.024280378817908,No Charging
110,1.9022418697287466,-0.01782969284390177,No Charging
111,2.23888888888889,-0.013279370790387,No Charging
112,2.23888888888889,-0.013279370790387,No Charging
113,2.23888888888889,-0.013279370790387,No Charging
114,2.23888888888889,-0.013279370790387,No Charging
