Time (seconds),Speed,Grade,Road Type
0,0.963888888888889,-0.144837875749788,No Charging
1,0.963888888888889,-0.04935176964521483,No Charging
2,0.963888888888889,-0.027167203840399,No Charging
3,0.963888888888889,-0.027167203840399,No Charging
4,0.963888888888889,-0.027167203840399,No Charging
5,0.963888888888889,-0.027167203840399,No Charging
6,0.963888888888889,-0.027167203840399,No Charging
7,0.963888888888889,-0.027167203840399,No Charging
8,0.963888888888889,-0.027167203840399,No Charging
9,0.963888888888889,-0.027167203840399,No Charging
10,0.963888888888889,-0.027167203840399,No Charging
11,0.963888888888889,-0.027167203840399,No Charging
12,0.963888888888889,-0.027167203840399,No Charging
13,0.963888888888889,-0.027167203840399,No Charging
14,0.963888888888889,-0.027167203840399,No Charging
15,0.963888888888889,-0.027167203840399,No Charging
16,0.963888888888889,-0.027167203840399,No Charging
17,0.963888888888889,-0.027167203840399,No Charging
18,0.963888888888889,-0.027167203840399,No Charging
19,0.963888888888889,-0.027167203840399,No Charging
20,0.963888888888889,-0.027167203840399,No Charging
21,0.963888888888889,-0.016976314912242364,No Charging
22,0.963888888888889,-0.012633320569955,No Charging
23,0.963888888888889,-0.012633320569955,No Charging
24,0.963888888888889,-0.012633320569955,No Charging
25,0.963888888888889,-0.012633320569955,No Charging
26,0.963888888888889,-0.012633320569955,No Charging
27,0.963888888888889,-0.012633320569955,No Charging
28,0.963888888888889,-0.012633320569955,No Charging
29,0.963888888888889,-0.012633320569955,No Charging
30,0.963888888888889,-0.012633320569955,No Charging
31,0.963888888888889,-0.012633320569955,No Charging
32,0.963888888888889,-0.012633320569955,No Charging
33,0.963888888888889,-0.012633320569955,No Charging
34,0.963888888888889,-0.012633320569955,No Charging
35,0.963888888888889,-0.012633320569955,No Charging
36,0.963888888888889,-0.012633320569955,No Charging
37,0.963888888888889,-0.012633320569955,No Charging
38,0.963888888888889,-0.012633320569955,No Charging
39,0.963888888888889,-0.012633320569955,No Charging
40,0.963888888888889,-0.012633320569955,No Charging
41,0.963888888888889,-0.012633320569955,No Charging
42,0.963888888888889,-0.012633320569955,No Charging
43,0.963888888888889,-0.012633320569955,No Charging
44,0.963888888888889,-0.012633320569955,No Charging
45,0.963888888888889,-0.012633320569955,No Charging
46,0.963888888888889,-0.012633320569955,No Charging
