Time (seconds),Speed,Grade,Road Type
0,2.55462962962963,-0.003581598958134,No Charging
1,2.55462962962963,-0.003581598958134,No Charging
2,2.55462962962963,-0.003581598958134,No Charging
3,2.55462962962963,-0.003581598958134,No Charging
4,2.55462962962963,-0.003581598958134,No Charging
5,2.55462962962963,-0.003581598958134,No Charging
6,2.55462962962963,-0.003581598958134,No Charging
7,2.55462962962963,-0.003581598958134,No Charging
8,2.55462962962963,-0.003581598958134,No Charging
9,2.55462962962963,-0.003581598958134,No Charging
10,2.55462962962963,-0.003581598958134,No Charging
11,2.55462962962963,-0.003581598958134,No Charging
12,2.55462962962963,-0.003581598958134,No Charging
13,2.55462962962963,-0.003581598958134,No Charging
14,2.55462962962963,-0.003581598958134,No Charging
15,2.55462962962963,-0.003581598958134,No Charging
16,2.55462962962963,-0.003581598958134,No Charging
17,2.55462962962963,-0.003581598958134,No Charging
18,2.55462962962963,-0.003581598958134,No Charging
19,2.55462962962963,-0.003581598958134,No Charging
20,2.4582733331334383,-0.0006578821051848233,No Charging
21,2.226851851851853,0.006364086458999,No Charging
22,2.226851851851853,0.006364086458999,No Charging
23,2.226851851851853,0.006364086458999,No Charging
24,2.226851851851853,0.006364086458999,No Charging
25,2.226851851851853,0.006364086458999,No Charging
26,2.226851851851853,0.006364086458999,No Charging
27,2.226851851851853,0.006364086458999,No Charging
28,2.226851851851853,0.006364086458999,No Charging
29,2.226851851851853,0.006364086458999,No Charging
30,2.226851851851853,0.006364086458999,No Charging
31,2.226851851851853,0.006364086458999,No Charging
32,2.226851851851853,0.006364086458999,No Charging
33,2.226851851851853,0.006364086458999,No Charging
34,2.226851851851853,0.006364086458999,No Charging
35,2.226851851851853,0.006364086458999,No Charging
36,2.226851851851853,0.006364086458999,No Charging
37,2.226851851851853,0.006364086458999,No Charging
38,2.226851851851853,0.006364086458999,No Charging
39,2.226851851851853,0.006364086458999,No Charging
40,2.226851851851853,0.006364086458999,No Charging
41,2.226851851851853,0.006364086458999,No Charging
42,2.226851851851853,0.006364086458999,No Charging
43,2.226851851851853,0.006364086458999,No Charging
44,2.226851851851853,0.006364086458999,No Charging
45,2.226851851851853,0.006364086458999,No Charging
46,2.226851851851853,0.006364086458999,No Charging
47,2.226851851851853,0.006364086458999,No Charging
48,2.226851851851853,0.006364086458999,No Charging
49,2.226851851851853,0.006364086458999,No Charging
50,2.226851851851853,0.006364086458999,No Charging
51,2.226851851851853,0.006364086458999,No Charging
52,2.226851851851853,0.006364086458999,No Charging
53,2.226851851851853,0.006364086458999,No Charging
54,2.226851851851853,0.006364086458999,No Charging
55,2.226851851851853,0.006364086458999,No Charging
56,2.226851851851853,0.006364086458999,No Charging
57,2.226851851851853,0.006364086458999,No Charging
58,2.226851851851853,0.006364086458999,No Charging
59,2.226851851851853,0.006364086458999,No Charging
60,2.226851851851853,0.006364086458999,No Charging
61,2.226851851851853,0.006364086458999,No Charging
62,2.226851851851853,0.006364086458999,No Charging
63,2.226851851851853,0.006364086458999,No Charging
64,2.226851851851853,0.006364086458999,No Charging
65,2.226851851851853,0.006364086458999,No Charging
66,2.226851851851853,0.006364086458999,No Charging
67,2.226851851851853,0.006364086458999,No Charging
68,2.226851851851853,0.006364086458999,No Charging
69,2.226851851851853,0.006364086458999,No Charging
70,2.226851851851853,0.006364086458999,No Charging
71,2.226851851851853,0.006364086458999,No Charging
72,2.226851851851853,0.006364086458999,No Charging
73,2.226851851851853,0.006364086458999,No Charging
74,2.226851851851853,0.006364086458999,No Charging
75,2.114626251166126,0.0005085674215043563,No Charging
76,2.074305555555556,-0.001595218161376,No Charging
77,2.074305555555556,-0.001595218161376,No Charging
78,2.074305555555556,-0.001595218161376,No Charging
